SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,0,1.0089174509048462,20.28183627128601,889.0,1.0061218738555908,31.252166748046875,-0.02006816864013672,1.007790446281433,2039.5506591796875,-0.020000457763671875,1.008576512336731,164.0224609375,-0.019968509674072266,1.0089842081069946,0.021311694756150246,-0.019952058792114258,1.0084069967269897,9.935168266296387,-0.01997542381286621,1.009427547454834,16.863237380981445,-0.01993417739868164,1,2,-0.019954442977905273
SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,1,0.9986526966094971,22.591748237609863,7744.0,1.0010254383087158,31.09385871887207,-0.009760022163391113,0.9971274137496948,2017.97119140625,0.001469731330871582,0.9986098408699036,162.40158081054688,9.042024612426758e-05,0.9864628314971924,0.02083599753677845,0.025072097778320312,1.0174592733383179,10.024354934692383,-0.03837001323699951,1.0136953592300415,16.934532165527344,-0.02857673168182373,2,31,0.0006941556930541992
SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,2,0.9986526966094971,17.741586446762085,11059.0,1.0010254383087158,31.09385871887207,-0.009760022163391113,0.9971274137496948,2017.97119140625,0.001469731330871582,0.9986098408699036,162.40158081054688,9.042024612426758e-05,0.9864628314971924,0.02083599753677845,0.025072097778320312,1.0174592733383179,10.024354934692383,-0.03837001323699951,1.0136953592300415,16.934532165527344,-0.02857673168182373,2,31,0.0006941556930541992
SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,3,0.998643159866333,16.63196635246277,15682.0,0.9998925924301147,31.058671951293945,-0.007475852966308594,0.9974474310874939,2018.6187744140625,0.0008287429809570312,0.9983727931976318,162.36302185058594,0.0005651116371154785,0.985966145992279,0.02082550898194313,0.026053547859191895,1.0175480842590332,10.025230407714844,-0.03855133056640625,1.014017105102539,16.93990707397461,-0.02922987937927246,3,99,0.0007132887840270996
SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,4,0.9985871315002441,16.810511589050293,15570.0,1.0010267496109009,31.09389877319336,-0.00976252555847168,0.9971672296524048,2018.051513671875,0.0013900995254516602,0.9985694289207458,162.39500427246094,0.00017142295837402344,0.9855623841285706,0.020816979929804802,0.026850998401641846,1.0176297426223755,10.02603530883789,-0.03871798515319824,1.0117995738983154,16.902862548828125,-0.02473318576812744,3,100,0.0008254051208496094
SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,5,0.9984506368637085,21.90917658805847,20083.0,1.0033518075942993,31.166120529174805,-0.014458775520324707,0.996038556098938,2015.7674560546875,0.0036493539810180664,0.9976500272750854,162.2454833984375,0.002011716365814209,0.9771949052810669,0.020640242844820023,0.04330509901046753,1.0213799476623535,10.062983512878418,-0.04638803005218506,1.0119611024856567,16.905561447143555,-0.025060534477233887,4,180,0.0010985136032104492
SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,6,0.9984506368637085,18.215062141418457,26564.0,1.0033518075942993,31.166120529174805,-0.014458775520324707,0.996038556098938,2015.7674560546875,0.0036493539810180664,0.9976500272750854,162.2454833984375,0.002011716365814209,0.9771949052810669,0.020640242844820023,0.04330509901046753,1.0213799476623535,10.062983512878418,-0.04638803005218506,1.0119611024856567,16.905561447143555,-0.025060534477233887,4,180,0.0010985136032104492
SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,7,0.9984506368637085,22.768399715423584,32510.0,1.0033518075942993,31.166120529174805,-0.014458775520324707,0.996038556098938,2015.7674560546875,0.0036493539810180664,0.9976500272750854,162.2454833984375,0.002011716365814209,0.9771949052810669,0.020640242844820023,0.04330509901046753,1.0213799476623535,10.062983512878418,-0.04638803005218506,1.0119611024856567,16.905561447143555,-0.025060534477233887,4,180,0.0010985136032104492
SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,8,0.9984506368637085,22.6536545753479,42156.0,1.0033518075942993,31.166120529174805,-0.014458775520324707,0.996038556098938,2015.7674560546875,0.0036493539810180664,0.9976500272750854,162.2454833984375,0.002011716365814209,0.9771949052810669,0.020640242844820023,0.04330509901046753,1.0213799476623535,10.062983512878418,-0.04638803005218506,1.0119611024856567,16.905561447143555,-0.025060534477233887,4,180,0.0010985136032104492
SLIM+OT_oms_pat5_fn-full_extended_const-small_ints_omt,8265d918-8043-11f1-911c-2c7ba0e6fa90,synthetic_prior,0,9,0.9981240630149841,23.203058004379272,45588.0,1.0034689903259277,31.169761657714844,-0.01469576358795166,0.9974914789199829,2018.707763671875,0.0007405281066894531,0.9987656474113464,162.4269256591797,-0.00022161006927490234,0.9938944578170776,0.02099296823143959,0.010327279567718506,1.0242130756378174,10.090896606445312,-0.052201151847839355,1.0150864124298096,16.957773208618164,-0.031401872634887695,6,317,0.0017518997192382812
